Title,Paragraphs,Place,Date,Open,URL,Coverage,Images,Witness_id,Cluster_id
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)"," not iu* igonous to Australia
and thoir produoo (inolud* ng eggf),
antolopo, boe-eators, bustard or wild :
turkey, Galifornian quail, door,
opithiannras, fantails, fly-oatohors,
great kingfisher or laughing jaokass,
grouse, ibis, lyre-birds, magpies,
magpie iarka. owls, partridgos,
pheaaants, platypus, podargus or
mopokes, robins, seals, southern etono
plover or ourlew, bwallow warblers,
whito swan, wrona. 14tii Jons to 20th
Deoembeb. Black swan, omu, wild goose of
all kinds, tea; August to last day o?
Fbbbuary FOLLOWINO, Bronzo-winged or
other wild pigoone, quail. lbT August to
20t3 December (Both dates inolusivo.)
All birds known as cranes, suoh as
herons, grots, eto. honey-eaters, oxcopt
wattle bird and eather heads j all
raembore of tho grauculuB family ;
avooot, bittern; black cockatoos, conoh-
whip bird, cuckoos, gang gang cockatoos,
land rail, all other members of the rail
family, porphyrio, coots, eto. j tarkB
and those known as pipet and
olnoloramphuu malleo hen, night-jars,
plover or peew t, all thor kinds of
plover excops tho eouthearn stonplovor
or. curlew ; shriko-tit, sittells,
stilts, swamp or ground parrakoot,
thrushea, i troo-oreepors, thickheads,
wodgo-bill, wild duck | any speoios,
wood swallows ","Echuca, Victoria",1899-01-02,true,http://trove.nla.gov.au/ndp/del/article/115007224,http://dbpedia.org/resource/Echuca,,njegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. Tbc follow g
arc tho closo Ecasone throughout
Victoria for tho year THE WHOLE ye4b.
All birds, except sparrow* and tninaa,
not in* igenous to Australia and their
produco (it cludng eggs), nntelopo, beo-
eaters, bustard or wild turkey,
Caiiforman quail, door, epithianuras,
fantails, fly.eatchers, great kincfiahcr
or laughing jackass, grouse, ibia, lyrc-
oirds, magpies, magpie larks, owls,
partridges, pheasants, platypus,
podargus or mopokes, robins, seal*,
southern etono plover or ourlow,
swallow, warblers, white swan, wrenu. j
1st August to last day op February
FOLLOWING. i Bronze-winged or other wild
pigeons, quail. I 1st August to 20th
December- I (Both dates ineluBivo.) All
birds known as cranes, such as heions,
grots, oto. . honoy-eators, except
wattle : bird and cathor heads ; all
members of tho { grauouluB family ;
avocot, bittern, black cockatoos, coach-
whip bird, cuckoos, gang gang cockatoos,
landrail, all other members of tho rail
family, porphyrio, coots, cto. ;• larks
and those known as pipot and
cincloramphua mallee hen, night-jaro,
plovor or puuw t, all ther kindB of
plover exceps tho southearn ston plovor
or curloir ; shriko-tit, sittolls,
stilts, i swamp or groand parrakeot,
tcui, thrushes, tree-creepers,
thickheads, wedge-bill, wild","Echuca, Victoria",1899-04-10,true,http://trove.nla.gov.au/ndp/del/article/115010710,http://dbpedia.org/resource/Echuca,,uzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the closo season's
throughout Victoria for tho year : THE
WHOLE YEAR. All bird?, cxcept sparrows
and minas, not in* Igenous to Australia
aud their produce (ircludng eggs),
antelope, bee-enters, bustard or wild
turkey, Californian quail, deer,
epithianuran, fantailei fly-catchers,
preat kingtiph< r or laugh, fag jackass,
grouse, iui», lyre-birds, magpies,
magpie larlcs. owla, partridges,
pheasants, platypus, podargus or
mopokep, robins, seal?, southern stone
plover or curlew, swallow warblers,
whito swan, wren*. 14th JUNE TO 20TH
DECEMBER. Blaok swan, emu, wild geese of
nil kinds. Ibt AUGUST TO LAST DAY ok
FEBRUARY FOLLOWING, Bronze-winged or
other wild pigeons, quail. IbT AUGUST TO
20TII DECEMBER (Both dates incluaivo.)
All birds known ah cranes, such as
herons, ...grets, etc. honoy-eatorfl,
eveept wattle bud and eather heads ; all
members of tho cranculua family ;
avocot, bittern, bluck coc katoos,
coaoh-whip-bird, cuokoos, gang gang
oookatoos, land rail, all other members
of tho rail family, porphyrio, coots,
etc. ; larks and those known as pipet
and cincloiamphua mallee hen, night-
jaro, plover or peew t, ull - ther kinds
of plover cxceps tho southcarn
stouplover or curlew ; fehrike-tit,
sittolls, stilts, gWfttnp or ground
parralccet, tcui, thrushes, |Pee-
oreepcrs, thickheads, wedge-bill, wild
duck 0j any species, wood swallows","Echuca, Victoria",1898-10-04,true,http://trove.nla.gov.au/ndp/del/article/114966416,http://dbpedia.org/resource/Echuca,,ZDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","CloBe Seasons for Game, &c. The
following are tbo close seaaons
throughout Victoria for the year f-TJIE
WHOLE YZ\H. All birds, except sparrows
and min&s, not faigonous to Australia
and their produce (incladBg eggs),
antelope, bee-eaters, bustard or wild
turkey, Californian quail, deer,
epitbianuras, fantuils, fly-catchers,
great kingfisher orlau^h* ing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, southern stone
plover or curlew, awailow warblers,
white swan, wrenu. 14XH JUHB TO 20rXI
;DECEMBKB. Black swan, emu, wild geese
of all kinds. 1ST. AUGUST TO LAST DAY OP
FEBRUARY FOLLOWING. Bronze-winged or
other wild pigeons, quail* 1ST AUGUST TO
20TH DECEMBER* (Both dates inclusive.)
All birds known as'cranes, such as
herons, :grets, etc. honoy-eaters,
except wattle bird and eatber heads ;
all members of the grauculus family;
avocet, bittern, black cockatoos, coach-
whip bird, cuckoos, gang gang cockatoos,
land rail, all other members of the rail
family, porphyria, coots, eto. ; larks
and thoso known aa pipet and
ciaoloramphua mallee hen, nightmare,
plover or puewt, all ther kinds of
plover ezebps the southe&rii etonplover
or curlew ; shrike-tit, sittells,
stilts, swamp or ground parrakcet, tca>,
thrushes, tree-creepera, thickheads,
wedge-bill, Wild duck of any, species,
wood swallow","Echuca, Victoria",1898-10-10,true,http://trove.nla.gov.au/ndp/del/article/114966581,http://dbpedia.org/resource/Echuca,,ZzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following aro tho CIobo seasons
throughout Victoria for tho year : THE
WIIOLE YHAR, All blrdB, except sparrows
and minas, not inIgecoua to Australia
and their produce (includng eggs),
antelope, bee-eators, bustard or wild
turkey, Californian quail, deer,
cpithianuras, fantails, fly-catchers,
great kingfisher or laughlog jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, iouthern stone
plover or curlew, swallow Warblers,
white swan, wronn. , 14th JUNE TO 20TH
DEOEMBKR. Blaok swan, einu, wild geese
of all kinds. 1ST AUGUST TO LAST DAY OP
FEBRUARY FOLLOWISO. Bronze-winged or
other wild pigeons, quail. 1ST AUGUST TO
20TII DECEMBER* (Both dates inclusive.)
All birds known as cranes, such as
herons, ?grots, eto. honoy-eators,
except wattle bird and eather heads ;
all members of the Eranculus family ;
avocet, bittern, black coc atoos, '
coach-whip bird, cuckoos, gang gang
cockatoos, land rai), all other members
of tho mil family, porphyrio, coots,
etc. ; larks and * those known as pipet
and cincloramphub mallBO hen,
nieht-*jars, plover or ptew t, ull *
ther kinds of plover exceps tho
soutnearn stonjlover or curlew ; shrike-
tit, nittells, stiltB, ' swamp or ground
parrakcet, tc«Jt thrushes, tree-
creepers, thickheads, wedge-bill, wild
duck of any spccies, wood swallows","Echuca, Victoria",1898-10-19,true,http://trove.nla.gov.au/ndp/del/article/114966841,http://dbpedia.org/resource/Echuca,,bTegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are iho closo seasons
throughout Victoria for the year THE
WHOEE *EAB. All birds, cxcept sparrows
and minaa, not inigouons to Australia
and their produce (iucludng egg*).
antelope, beo-eaters, bustard or wild
turkey, Cajlforniao qo&ilj deer,
epithianuras, fantuils, fly-catchers,
great kinzBsb^r or laughing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks: owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, southern stone
plover or enriew, swallow warblers,
white Bwan, wrens. 14TH Juke TO 20th
Dzoehbeb. Black swan, emn, wild geese of
all kinds. 1ST AUGUST TO LAST DAY OV
Fbbbuary TOLLOWING. Qronze-wfnged or
otber wild pigeons, quail. 1ST AUGUST TO
20th DECEMBER (Both dates inclusive.)
All birds known as cranes, such as
herons, grets, etc. honey-eaters, except
wattle bird and eather heads ; all
members of tha grancnlus family ;
avocct, bittern, black coc(tatooKf
coach-whip bird, cuckoos, gang gang
cockatoos, land rail, all otber members
of the rail family, porphyrio, coots,
etc. ; larks and those known as pipet
and clncIorampku» malice hen, mght»jare,
plover or pwew t, uli th^r kinds of
plover ezceps the soathearn stonplov^r
or curlew ; shrike.tit, eittells,
stilts, awamp or gronnd parrakeet, icmi,
thrushes, tree-creepers, thickheads,
wedge-bill, wild duck sr.\ spccies, wood
swallows","Echuca, Victoria",1898-12-13,true,http://trove.nla.gov.au/ndp/del/article/114968470,http://dbpedia.org/resource/Echuca,,kTegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are tho close seasons
throughout Victoria for the year THE
WHOLE YE4B, All birds, except sparrows
and minas, not Inlganous to Australia
and their prodaoe {inoludng eggR),
antolopo, bce-eatora, bustard or wild
turkoy, Gallfornian quail, deer,
epithianuraa, fantuila, fly-cat chera,
groat kingfisher or laugh* ing jackass,
grouso, ibis, lyrc-hirda, magpies,
magpie larks. owls,. partridges,
pheasants, platypus, podargaa or
mopokes, robins, soals, southern- stone
plover or ourlsw, swallow warblpre,
white a wan, wrens. 14TH June TO 20TII
DECEMBER. Blaok swan, emu, wild geeso of
all kinds. Ibt AUGUBT TO LAST DAY OP
FEBRUARY FOLLOWING. fcronee-wlnged or
other wild pigeons, quail. lt>T'AUGUST
TO 20TH DECEMBER (Both datea inolusivo.)
All birds known as crancs, such us
herons, grets, eto. honoy-catora, oxcopt
wattlo bird and eather heads ; all
members of tho grauculus family ;
avoaet, bittern, blaok cookatooB, coaoh-
whip bird, cuokooa, gang gang cockatoos,
landrail, all other members of the rail
family, porphyrio, coots, eto. ; larks
aod those known as pipot and
clnoloramphu* mallee hon, night-jars,
plover or ptmwt.ull thcr kinds of plover
excops tho southoarn stonplovor or .
curlew ; shrike-tit, sittells, stilts,
swamp or ground parrakcet,' ttui,
thrubhes, troo-oreopors,-thickheads,
wedge-bill, wild duck any specics, wood
swallows","Echuca, Victoria",1898-12-29,true,http://trove.nla.gov.au/ndp/del/article/114968880,http://dbpedia.org/resource/Echuca,,nDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following aro the oloso seasons
throughout Victoria for tho year THE
WHOLE year, All blrdB, oxcept sparrowa
and minas, not Inigonous to Australia
and their produce (includng egg*),
antolope, boe-eatora, bustard or wild
turkey, Californian quail, door,
opithianuras, fantuila, fly-oatchors,
great kincfish'-r or laughing jackasa,
grouse, ibis, lyro-t>irdB, magpieB,
magpie larks. owla, part ridges,
pheasants, platypus, podargUH or
mopokea, robins, seals, southern stono
plover or ourlew, swallow warblers,
white swan, wymn. 14th Junk to 20th
Dkgkhbru. Blaok ewan, emu, wild geese of
all kinds. 1st August to last pat ok
February FOLLOWING. ^runze-wi* god or
other wild pigoons, quail. 1st August to
20tij Dkokmbkh (Both datoB inclusive.)
All birds known as cranes, such as
borons, grctf, oto. honey-eaters, oxcept
watrlo bird and eathor beads; all
members of the urauculus family ;
avouet, bittern, black coofcatoop,
coAoh-wiiip bird, cuckoos, gang gang
cockatoos, landrail, all other members
of the rail family, porphyrio, coots,
otc. ; larks and hnnf> known ok pi pet
and oincloramphhH •imUde hen,
mt'ht""jnro, plover or peuw t, nil thi-r
kinds of plover exceps tho southeurn
stonplover or curlew ; nhrike-tit,
alttells, atilt*, sH'ump or ground
pnrrakeet, tta>, thrushes, tree-
creepers, thickheads, wedge-billi wild
duck any species, wood swallows","Echuca, Victoria",1899-01-06,true,http://trove.nla.gov.au/ndp/del/article/115007400,http://dbpedia.org/resource/Echuca,,ojegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are tho oloso seasons for game
throughout Victoria for tho year : . THE
WIIOLK YEAR, All birds, except sparrows
and minas, not indigenous to Australia
and their produce (including egg*),
antelope, bee-caters, bustard or wild
turkey, Oalifornian quail, deer,
cpithianuras, fantiiils, fly-cat chors,
great kingfisher or laughiugjaokass,
grouso, ibis, lyre-birds, magpies,
magpie lurks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, Bouthorn stono
plover or <rorlow, swallow . warblers,
whito swan, wreub. 14TH JUNE TO 20TII
DECEMBER. Black swau, emu, wild goose of
all kinds. 1ST AuausT TO last DAY op
FEBRUARY FOLLOWING# Bronze-winged or
othor wild pigeons, quail* 1ST AUGUST TO
20TH DECEMBER (Both dates inclusive.)
All birds known as cranes, such as
horons, grots, cto. honey-caters, except
wattlo birds and oather heads ; all
membors of the crauculuB family ;
avocet, bittern, black ooc katoos,
coach-whipbird, cuokoos, gang gang
cockatoos, land rail, all other members
of tho rail family, porphyrio, coots,
etc. ; larks and tboso known as pipot
and cinoloramphus ; mallee hen, night-
jars, plovor or peewit, all ' other
kinds of plovor exceps tho southorn
ston| plovor or curlcw ; shrike-tit,
sittellas, stilts, : swamp or ground
parrakeot, te»>, thrushes, ! tree-
croopers, thickheads, wodge-bill, wild
duck of any apccics, wood swallows","Echuca, Victoria",1898-02-14,true,http://trove.nla.gov.au/ndp/del/article/114960545,http://dbpedia.org/resource/Echuca,,FTegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasonn for Game, &c.' Tht
following are the close seasons
throughout Victoria for the year : SHE
WHOM TEitt, All blrdfl, exoept cpurrowe
and mlui, not inigenons to Australia and
their produoe (includngoggn), antelope,
bee-eaters, bustard or wild turkey,
Callforaian quail, dear, epithianuras,
fantaua, fly-oatohers, great kingfisher
or laughing jaokasa, grouse, ibii, lyre-
birds, magpies, magpie larks, owls,
partridges,: pheuanta, platypus,
podargus or mopokea, robina, s'oals,
southern stone plover or curlew, swallow
warblers, white,swan, Wrens. ! 14TH JUNE
TO 20TH Deoembxx. I Black swan, omu,
wild geese of all kinder. 1ST ADQDST 10
LAST BAT Of FmjBUART TOLLOWINO. Bronze-
winged or other wild pigeona, quail. lbT
ADOUBT to 20th Deceuiib (Both dates
incinsivo.) ' AM birdtf known AS cranes,
snob as herons, grots, eto. honoy-
eaters, evcept wattio bud and oather
heads ) all member! of the grauoulus
family ; avocet, bltlcli), black.
cockatoos, coaoh-whip-bird, cuckoos,
gang £aog cockatoos, land rail, all
other members of the rail,family,
porphyrio, coots, eto.'; larks and those
known as pipetJ and cinoloiamp^us malls*
hen, nightjars, plover or' peew t, »U
thor kinds of plover exoeps the
sontbears itonplover or curlew j Bhrike-
tlt, sittells, sjtilts, swamp ' hi.
ground: pirrakeet, thrushes, trao-
cteopprp, thickheads, werlgeibill, wild
duck any Bpcoiea. wood swallows","Echuca, Victoria",1898-12-28,true,http://trove.nla.gov.au/ndp/del/article/114968873,http://dbpedia.org/resource/Echuca,,mzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following sro tho close seasons
throughout Victoria for tho year -THE
WHOLE YEAR. All birds, oxcept sparrows
and minag, not indigenous to Australia
and their produce (including eggs),
antelope, bee-eatorB, buBtard or wild
turkey, Californian quail, deor,
opithianuras, fantiile, fly-c/itoliero,
great kingfisher or laughing jackass,
grouso, ibin, lyro-birds, magpies,
magpio larks, owls, partridges,
pheasants, platypus, podargus or
mopokes, robins, seals, southern stono
plover or curlow, swallow warblorB,
white swan, wrent». Htii Jonb TO 20TH
DEOKMBKR. Black swnn, ","Echuca, Victoria",1898-06-17,true,http://trove.nla.gov.au/ndp/del/article/114963700,http://dbpedia.org/resource/Echuca,,NDegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the close seasons
throughout Victoria for the year THE
WHOLE YEAR. All birds, except sparrows
and minas, not inigenouB to Australia
and their produce (includng egg*),
antelope, bee-eaterB, bustard or wild
turkey, Californiau quail, deer,
epithianuras, font'iila, fly.catchers,
grwit kingfiuh< r or laughing jackats,
grouse, ibis, lyre-birda, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargus or
mopokeB, robins, seals, southern stone
plover or ourlow, swallow warblars,
white swan, wrena. 14TH JUNE TO 20TH
DEOEMBEB. Black swan, emu, wild geoae of
all kinds. 1ST AUGUST TO LAST DAY OP
FEBRUARY ?FOLLOWING. Bronze-winged or
other wild pigeons, quail. 1&T AUGUST TO
20rn DECEMBER (Botb dates inclusive.)
All birds known AS cranes, sucb as
herons, .gretB, cto. honey-eaters,
ovcept wattle bird and eathor heads ;
all members of the gr.iuculua family ;
avocet, bittern, black cockatoos, coach-
whip bird, cuckoos, gang gang cockatoos,
land rail, all other members of the rail
fumily, porphyrio, coots, etc. ; larks
and those known as pipot and
cincloramphuw malleo hen, DiRht""jaro,
plover or peew t, all thcr kinds of
plover cxceps the eouthearn stonplover
or curlew ; *hrike-tit, sic tells,
atilt», swamp or gr","Echuca, Victoria",1898-12-10,true,http://trove.nla.gov.au/ndp/del/article/114968433,http://dbpedia.org/resource/Echuca,,jzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Olose Seasons for Game, &c. The
following aro the oloae seasons
throughout Victoria for tho year THIS
WHOLE YEAR, All birds, oxcept sparrows
and minas, not Inigetioua to Australia
and their produce (includes ^ntelopo,
bee'-catora, bustard or wild turkey,
Californian quail, deer, oplthianuragj
fantiila, flycatchers, great kingfisher
or laughing jnckass, grouso, ibis, lyre-
birds^ magpies, magpio larks, owls,
partridges, • pheasants', platypus,
podargus or mopokos, robiun, seals,
southern stone plover or curlew, swallow
""warblers, white swan, wrens. 14th June
to 20th December. Black swan,- emu, wild
geese of all kinds. 1st August to last
day of February ""FOLLOWING, . Bronzo-
wWgcd or other wild pigoonn, quail. lbT
August to 20th December (Both dates
inclusive.) All birds known as cranes,
such as herons, grots, etc. honey-
eaters, except wattle bird and ohther
heads ; all membora of the grauculuB
family ; twocct, bittern, black
cockatoos, coAch-whip-bird, cuckoos,
gang gang cockatoos, land rail, ail
othe","Echuca, Victoria",1899-01-25,true,http://trove.nla.gov.au/ndp/del/article/115008025,http://dbpedia.org/resource/Echuca,,rjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","OlOBe Seasons for Game, &c. The
following lire the close seasons for
game throughout Victoria for the ynar :
THE WHOLE YEAR. All birds, except
sparrow* and mioas, rot in* digetinus to
Australia and their produce (i eluding
eggn), antelope, beo-eaters, bustard or
wild turkey,.. CaJifornian quai), deer,
epithianuras, fantails, fly-catchers,
great kineGsh roriaughjogjuokass,
grouse, ibif, lyre-birds, magpies,
magpie larks. owls, partridges,
pheasants, platypus, podargas or
mopokes, robins, seals, southern stooe
plover or curlew, swallow warblers,
white swan, wren*. 14TH JUNE TO 20tji
December. Black swan, emu, wild geese of
all kinds. Ibt AUGUST TO LAST DAY or
Febkuaky VOLLOWING. Bronze-winged or
other wild pigeons, quail. leT AUGCST TO
20TII DECEMBER (Botb dates inclusive.)
All birds known AS cranes, such as
heions, gr^ts, etf. honev*eaterR. o«c*ut
wattle birds and leather heads ; all
members of the i»r*aculu","Echuca, Victoria",1897-12-15,true,http://trove.nla.gov.au/ndp/del/article/115006132,http://dbpedia.org/resource/Echuca,,ETegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following are the olose BoasonB
throughout Victoria for the year : THE
WHOLE YEAH. All birds, except sparrows
and minas, not indigenous to Australia
and their produoe (luolad* ng eggn),
antolopo, beo-eators, bustard or wild
turkey, Californian quai), door,
epithianuras, fantuils, flycatchers,
great kingfisher or laugh, ing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larkB. owls, partridges,
pheasants, platypus, podargus or
mopokeB, robins, seals, southern Btone
plovor or ourlow, swallow warblers,
whito swan, wrcnu. 14TII JUNE TO 20TK
DEOEMBRK. Black swan, emu, wild goose of
all kinds, 1ST AUGUST TO LAST DAY OF
FEBRUARY FOLLOWING. Bronze-wingod or
other wild pigeons, quail. 1ST AUGUST TO
20TH DECEMBER (Both dates inclusivo.)
All birds known AS cranes, auch aa
horons, grots, eto. honoy-oaters, except
wattle bird and e&ther hoade ; all
members of tho qrnuouluB family ;
avocet, bittern, blaok cockatoos, coaob-
whip bird, cuckoos, gang gang oookatooe,
land rail, all other members of the rail
family, porphyrio, coots, oto. ; larks
and those known as pipot and
oinotoramphuu mallee hen, nightjars,
plovor or peow t, nil I ther kinds of
plover exceps tho eoutnearn stonplover
or curlew ; shrike-tit, aif tells,
stilts, j swamp or ground parrakcet,
tea's thrushes, ! tree-orcepers,
thickheads, wedge-bill, wild duck of any
specico, wood swallowc","Echuca, Victoria",1898-07-14,true,http://trove.nla.gov.au/ndp/del/article/114964328,http://dbpedia.org/resource/Echuca,,NzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. flftie
following are tho close seasons
throughout Victoria /or {.he year : . .
THE WHOLE YEAR. All birds, except
sparrows and minas, not in* digeoous to
Australia and their produce (ii cludng
eggp), antelope, bee-eaters, bustard or
wilil turkey, CaHfomian quai), deer,
epithianuraw, fantuils, fly-catchers,
great kinofish rorlamjhingjackatff,
grouse, lyre-birds, magpies, magpie
larks, owls, partridges, pheasants,
platypus, podargus'or mopokes, robins,
","Echuca, Victoria",1898-08-09,true,http://trove.nla.gov.au/ndp/del/article/114964947,http://dbpedia.org/resource/Echuca,,RTegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Olose Seasons for Game, &c. The
following aro the cloao seasons
throughout Victoria for the year THE
WHOLE Y24B. All birds, except sparrows
and mlnas, not Inigeuous to Australia
and their produco (incladng egg«),
antelope, bee-eaters, bustard or vild
turkey, California^ quail, door,
epithianuraa, fantuils, fly-oatchers,
grout kingfisher or laugh* ing jnckaes,
grouse, ibia, lyre-birds, magpies,
magpie larks, owls, partridges,
pheasants, platypus, podargus or
mopokeB, robins, seals, southern stone
plover or curlew, swallow warblers,
white swan, wrens, 14TH J one TO 20TH
Deceatbrb. Black swan, omu, wild geese
of all kinds. 1ST AUGUST TO LAST DAY op
FEBBUARY FOLLOWING, Brunze-winged or
othor wild pigeons, quail* lbT AUGUST TO
20TH DECEMBER. (Both dates inclusive.)
All birds known as cranes, such as
herons, pr^ts, etc. honey-oators, except
wattle bird and eathor heads ; all
members of tho grauoulus family ;
avocet, bittern, blaok cockatoo"", coaoh-
whip bird, cuckoos, gang gang cockatoos,
land rait, all other members of tho rail
family, porphyrio, coots, eto. ; larks
and those known a* pipot and
cincloramphun mallee hen, night-jaro,
plover or peewt.ull thcr kinds of plover
ozcops tho eoutheara eton* plover or
curlow ; shrike.tit, sittolls, stilts,
swamp or ground parrakcet, te»i>
thrushes, tree-creepers, thickheads,
wedge-bill, wild duck an v species, wood
swallows","Echuca, Victoria",1898-12-15,true,http://trove.nla.gov.au/ndp/del/article/114968557,http://dbpedia.org/resource/Echuca,,kzegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","Close Seasons for Game, &c. The
following arc the oloeo seaaona
throughout Victoria for tho year THE
WHOLE YEAH, All birds, oxoept sparrows
and minas, not indigenous to Australia
and their produce (including egg*),
antelope, bee-eaters, bustard or wild
turkey, Califomian quail, deor,
opithianur&H, fantails, fly-catchors,
groat kingfisher or laugh* ing jaokass,
grouse, ibis, lyre-birds, magpies,
magpie larks, owls, partridges,
jsheasants, platypus, podargus or
mopokes, robins, seals, southern * stone
plover or curlew, swallow warblers,
white swan, wrena. 14TH JUNE TO 20TH
DECEMBER. Black swan, emu, wild goeeo of
nil kinds. 1ST AUGUST TO LAST DAY OF
FEBRUARY POIJLOWINO. .\Jrunzo-wlnged or
other wild pigeons, quail. IbT AUGUST TO
20TH DECEMBER- . (Both dates inclusive.)
All birds known as oranoa, auoh as
herons, i grots, ofco. honoy-catora,
oxcopt wattle bird and oather beads ;
all mombers of the grauoulus family ;
avocot, bittern, black cockatoon,
ooaoh.whip-bird, cuokoos, gang p>ang
cookatoos, land rail, all other members
of tho rail family, porphyrio, coots,
oto. ; larks and thofio known as pipet
and cinoloraniphus ; mallao hen, night-
jars, plovor or peewit, all otbor kinds
of plovor exceps tho Bouthoarn ston'
plover or eurlew ; shriko-tit, sittolls,
stilts, swamp or ground parralccct,
te»i, thrushes, troo-orcopers,
thiokheads, wodge-bill, wild duck of an?
spcoiea, wood, swallows","Echuca, Victoria",1898-04-22,true,http://trove.nla.gov.au/ndp/del/article/114962278,http://dbpedia.org/resource/Echuca,,JjegbJABXJXPPepFNbin,8591153933
"Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954)","e, &c. The
following aro tho close seasons
throughout Victoria for tho your ; THE
WHOLE YE*R. All birds, except sparrows
and mtnns, not inIgcnouB to Australia
and their prnduco (includngegg*),
antelope, bee-eaters, bustard or wild
turkey, Californian quail, deer,
epithianurns, ' hntiiila, fly^catchors,
great kingfi»hrr or laugh ing jackass,
grouse, ibis, lyre-birds, magpies,
magpie larks. owls, partridges,
pheasants, platypus, podarguB or
mopolccs, robins, seals, southern stone
plover or curlow, Bwallow warblers,
whito swan, wrenn. 14TH JUNE TO 20TH
Droembkr. Bl&ok swan, emu, wild geese of
all kinds. 1ST August TO LAST DAY OP
FEBRUARY FOLLOWING, bronze-winged or
other wild pigeons, quail, 1ST AUGUST TO
20th DECEMBER-. (Both dates inclusive.)
All birds known as cranes, such aH
horons, :creta, etc, houey-oators,
except wattle bud and cathor hoada ; all
mombcra of tho grauoulus family ;
avocefc, bittern, black cocKutoos,
coach-whip-bird, cuckoos, gang gang
oookatoos, land rail, all other members
of tho rail family, porphyrio, coots,
oto. ; larks and those known as pipot
and cinaloramphuti m#lleo hoo, night-
jars, plovor or pcuw t, ail tber kinds
ot plover oxceps the soutnourn
stonploror or ourlow shrike-tit,
aittclls, stilts, ?wamp or ground
parralreet, tu»>, thrushes, treo-
oreopers, thickheads, wedgo-bill, wild
duck of 4ny species, wood bwaIIOW","Echuca, Victoria",1898-10-22,true,http://trove.nla.gov.au/ndp/del/article/114966944,http://dbpedia.org/resource/Echuca,,cDegbJABXJXPPepFNbin,8591153933
